url,title,description,urlToImage
https://www.bustle.com/p/losing-a-tiny-amount-of-sleep-can-affect-your-productivity-more-than-you-think-says-a-new-study-17141237,"Losing A Tiny Amount Of Sleep Can Affect Your Productivity More Than You Think, Says A New Study - Bustle","Do you find that your day is greatly affected by going to bed a teensy bit later than usual the night before? Well, a new study seems to show that you're not alone. According to researchers at the University of South Florida, losing a small amount…",https://imgix.bustle.com/uploads/image/2019/4/24/9d9b8d73-263a-451e-9ae0-361d940c5ec9-stocksy_txp306d8c7by1k200_small_2487183.jpg?w=1200&h=630&q=70&fit=crop&crop=faces&fm=jpg
https://www.cnbc.com/2019/04/24/more-millennials-gen-z-are-dying-of-opioid-overdoses-researchers-say.html,"More millennials, Gen Z are dying of opioid overdoses, researchers say - CNBC","Death rates from drug overdoses for people between the ages of 15 and 24 rose by 19.75% from 2006 to 2015, according to a study published in the peer-reviewed Journal of Studies on Alcohol and Drugs.",https://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2019/04/23/105866519-1556032030250gettyimages-1090645448.1910x1000.jpeg
https://www.ajc.com/news/local/hepatitis-outbreak-declared-georgia-one-concentration-atlanta/tmz63U0fgVRrVuXO6SjiGM/,"NEW FINDINGS: Hepatitis A outbreak declared in Georgia, one concentration in Atlanta - Atlanta Journal Constitution",A nationwide Hepatitis A outbreak has made its way to Georgia and metro Atlanta.,https://www.ajc.com/rf/image_large/Pub/p10/AJC/2019/04/24/Images/newsEngin.24114295_hepasign.jpg
https://www.nytimes.com/2019/04/24/well/live/long-term-use-of-antibiotics-tied-to-heart-risks.html,Long-Term Use of Antibiotics Tied to Heart Risks - The New York Times,Taking antibiotics for two months or longer may be linked to an increase in a woman’s risk for cardiovascular disease.,https://static01.nyt.com/images/2016/09/14/well/well_pog_heart/well_pog_heart-facebookJumbo-v2.jpg
https://www.popsugar.com/fitness/Mediterranean-Diet-Instant-Pot-Recipes-45901722,Your Instant Pot Will Come in Handy For All These Mediterranean-Friendly Recipes - POPSUGAR,"Once you've gotten in the swing of using your Instant Pot for quick, healthy dinners, it's hard to imagine how you survived those busy weeknights without one.",https://media1.popsugar-assets.com/files/thumbor/-yHfcCD6OQW6i74CDiTMIjpY4vg/0x1:1334x2542/fit-in/1200x630/filters:rotate-!270!-:format_auto-!!-:strip_icc-!!-/2019/04/24/964/n/1922729/506ce8c65cc0de7c4234f5.71329041_.jpg
http://13wham.com/news/local/cdc-tick-borne-illnesses-on-the-rise-especially-in-new-york,"CDC: Tick-borne illnesses on the rise, especially in New York - 13WHAM-TV","Rochester, N. Y. (13WHAM) - John Messina says he never showed any immediate warning signs after being bitten by a tick in 2015. He says he also tested negative for Lyme Disease, but that all changed a year and a half later. During time, Messina says he battle…",http://static-11.sinclairstoryline.com/resources/media/c88622d1-16cb-4bf3-8980-8dcb5151d66d-large16x9_Ticks.JPG?1556143328848
https://fox8.com/2019/04/24/some-northeast-ohio-cities-ranked-among-worst-for-spring-allergy-sufferers-to-live/,Some Northeast Ohio cities ranked among worst for spring allergy sufferers to live - WJW FOX 8 News Cleveland,"Spring has sprung across Northeast Ohio yet it's bringing on a range of dread for spring allergy sufferers.

A report from the Asthma and Allergy Foundation of America ranks Cleveland and Akron among the most challenging cities in the nation for allergy suff…",https://localtvwjw.files.wordpress.com/2019/04/promo380409358.jpg?quality=85&strip=all&w=1200
https://www.bbc.co.uk/news/business-48052226,New National Strategy to tackle problem gambling - BBC News,The Gambling Commission launches a three-year National Strategy to tackle the issue.,https://ichef.bbci.co.uk/news/1024/branded_news/9F32/production/_104345704_gettyimages-646540752.jpg
https://www.thesun.co.uk/news/8936603/kids-school-ban-measles-mmr-jab-matthew-hancock/,"Kids could be BANNED from school if they haven’t had MMR jab, health secretary warns - The Sun","It comes as new figures from Unicef show 500,000 British kids are at risk of deadly measles because they haven't had the MMR jab",https://www.thesun.co.uk/wp-content/uploads/2019/04/NINTCHDBPICT000484831589.jpg?strip=all&quality=100&w=1200&h=800&crop=1
https://www.unilad.co.uk/health/23-year-old-went-to-bed-with-symptoms-of-a-cold-but-never-woke-up/,23-Year-Old Went To Bed With Symptoms Of A Cold But Never Woke Up - UNILAD,"A bubbly young woman went to bed to sleep off the symptoms of an ongoing cold, and never woke up.",
https://www.bournemouthecho.co.uk/news/17596982.poole-vape-shop-owner-hits-back-at-claims-that-uk-out-of-step-with-other-countries-over-e-cig-safety/,Poole vape shop owner hits back at claims that UK 'out of step' with other countries over e-cig safety - Bournemouth Echo,A POOLE vape shop owner has hit back over claims by a leading health professor that England's public health authority is ignoring mounting evidence…,https://www.bournemouthecho.co.uk/resources/images/9762978/
https://www.dailymail.co.uk/health/article-6958387/Girl-5-born-without-left-forearm-fitted-prosthetic.html,"Girl, 5, who was born without a left forearm has been fitted with a prosthetic - Daily Mail","Lottie Wilson-Dale, from Brighton, was born with amniotic band syndrome, when fibrous string-like tissue wraps around a limb, which restricts its blood flow and can cause it to be amputated.",https://i.dailymail.co.uk/1s/2019/04/25/10/12698712-0-image-a-55_1556182880497.jpg
https://www.thesun.co.uk/fabulous/8935489/i-had-an-intense-itch-in-my-leg-for-three-years-and-was-horrified-to-learn-it-was-stage-four-cancer/,I had an intense itch in my leg for three years and was horrified to learn it was stage four cancer - The Sun,"Rebecca McDonald, 30, also suffered pain in her shoulder when she drank alcohol and noticed a lump on her neck",https://www.thesun.co.uk/wp-content/uploads/2019/04/Rebecca_OP2.jpg?strip=all&quality=100&w=1200&h=800&crop=1
https://www.manchestereveningnews.co.uk/news/greater-manchester-news/wythenshawe-mum-whose-lip-filler-16178005,The Wythenshawe mum whose lip filler went VERY badly wrong - Manchester Evening News,"'It could have killed me, who would explain that to my kids?'",https://i2-prod.manchestereveningnews.co.uk/incoming/article16178128.ece/ALTERNATES/s1200/0_SSR_MEN_250419lipfiller_02.jpg
