url,title,description,urlToImage,date
https://arstechnica.com/gadgets/2019/04/blackmagic-egpu-pro-mini-review-quiet-fast-and-extremely-expensive-like-a-mac/,"Blackmagic eGPU Pro mini-review: Quiet, fast, and extremely expensive—like a Mac - Ars Technica",The higher-end cousin to Blackmagic's first Mac eGPU delivers where it counts.,https://cdn.arstechnica.net/wp-content/uploads/2019/04/Blackmagic-eGPU-Pro-ports-760x380.jpeg,2019-04-26
https://www.theverge.com/2019/4/26/18517631/gmail-simplify-inbox-by-google-simple-michael-leggett-user-interface-design,Google Inbox’s co-creator wants to fix Gmail with a new Chrome extension - The Verge,"The co-creator of Google’s beloved-yet-discontinued Inbox app, and former lead designer for Gmail,  has released a new Chrome extension that considerably simplifies Gmail’s web interface.",https://cdn.vox-cdn.com/thumbor/ZiX58w4LD0k0fF8sAcJwWtfKZ6M=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/10713113/acastro_180424_1777_gmail_0001.0.jpg,2019-04-26
https://www.androidpolice.com/2019/04/26/google-wont-break-legacy-apps-that-dont-use-scoped-storage-in-android-q-api-enforcement-postponed-to-android-r/,"Google won't break legacy apps that don't use Scoped Storage in Android Q, API enforcement postponed to Android R - Android Police","Android Q beta 2 led to a slew of controversy over ""Scoped Storage,"" a new set of rules that changes how apps are allowed to access local storage. Google hopes to improve security through this since the current free-for-all system can enable bad actors to sno…",https://www.androidpolice.com/wp-content/uploads/2019/03/Android-Q-hat-logo-hero-3-728x485.jpg,2019-04-26
https://www.pcworld.com/article/3389120/graphics-cards-ranked-fastest-to-slowest.html,"Graphics cards ranked, from fastest to slowest - PCWorld","We've compared and ranked all the major consumer GPUs from Nvidia and AMD, starting with the fastest graphics card you can buy.",https://images.idgesg.net/images/article/2018/09/dsc00292-100772853-large.3x2.jpg,2019-04-26
https://www.notebookcheck.net/Sony-will-have-sold-over-100-million-PlayStation-4-consoles-by-the-time-the-PS5-is-released.419388.0.html,Sony will have sold over 100 million PlayStation 4 consoles by the time the PS5 is released - Notebookcheck.net,"Sony has released its consolidated financial results for the fiscal year that ended on March 31, 2019 (FY2018). Although hardware sales for the PlayStation 4 have slowed down, they are still selling at an impressive rate. Total sales for the PS4 stand at 96.8…",https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/PS5_render.jpg,2019-04-26
http://www.nintendolife.com/news/2019/04/which_games_are_most_commonly_played_by_consumers_on_their_first_day_owning_a_switch,Which Games Are Most Commonly Played By Consumers On Their First Day Owning A Switch? - Nintendo Life,Nintendo provides a rundown,http://images.nintendolife.com/news/2019/04/which_games_are_most_commonly_played_by_consumers_on_their_first_day_owning_a_switch/large.jpg,2019-04-26
https://www.gizmodo.co.uk/2019/04/this-is-the-strongest-sign-yet-that-apple-tv-is-going-to-suck/,This is The Strongest Sign Yet That Apple TV+ is Going to Suck - Gizmodo UK,"As it stands, we’re looking at a bunch of potentially watered down content free from anything remotely offensive.",https://media.gizmodo.co.uk/wp-content/uploads/2019/04/b2xu3njfiugp556sxukm.jpg,2019-04-26
https://betanews.com/2019/04/26/windows-10-may-2019-update-space-requirements/,Windows 10 May 2019 Update needs more space than ever before - BetaNews,"With the release of the May 2019 Update, Windows 10 is becoming more space-hungry than ever. For both the 32- and 64-bit versions of Windows 10 version 1903, Microsoft has increased the minimum storage requirements to 32GB.",https://betanews.com/wp-content/uploads/2019/04/windows-10-boxes-50x50.jpg,2019-04-26
https://9to5google.com/2019/04/25/pixel-3a-purple-leaks/,Google Pixel 3a leaks in ‘purple’ with yellow power button - 9to5Google,"Made by Google’s Pixel 3a mid-ranger has been thoroughly leaked in recent weeks. In fact, the more recent ones from case makers do not contribute anything particularly new to the conversation…",https://9to5google.com/wp-content/uploads/sites/4/2019/04/pixel-3a-purple-leaks.jpg?quality=82&strip=all&w=1600,2019-04-26
https://games.avclub.com/days-gone-is-the-red-dead-redemption-2-of-biker-zombie-1834283422,"Days Gone is the Red Dead Redemption 2 of biker zombie games, for better or worse - The A.V. Club","Every Friday, several A.V. Club staffers kick off our weekly open thread for the discussion of gaming plans and recent gaming glories, but of course, the real action is down in the comments, where we invite you to answer our eternal question: What Are You Pla…","https://i.kinja-img.com/gawker-media/image/upload/s--W2SW9jot--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/wjwbbcnxhmyslpjjvctu.png",2019-04-26
http://www.nintendolife.com/news/2019/04/mobile_business_is_booming_for_nintendo_right_now,Mobile Business Is Booming For Nintendo Right Now - Nintendo Life,Overall revenue has expanded,http://images.nintendolife.com/news/2019/04/mobile_business_is_booming_for_nintendo_right_now/large.jpg,2019-04-26
https://www.malaymail.com/news/tech-gadgets/2019/04/26/these-renders-reveal-iphone-xis-new-design/1747195,These renders reveal iPhone XI’s new design - Malay Mail,"KUALA LUMPUR, April 26 — The upcoming iPhone XI for 2019 is expected to be Apple’s first smartphone to feature a triple-camera setup. After seeing the first render and alleged case mould, reliable leakster @onleaks has dropped more high-resolution renders of …",https://media.malaymail.com/resize_cache/uploads/articles/2019/2019-04/iphone_new_design_26042019-seo.jpg,2019-04-26
https://gonintendo.com/stories/334116-super-mario-odyssey-full-vr-mode-playthrough,Super Mario Odyssey - Full VR mode playthrough - GoNintendo,A whole new way to play,https://gonintendo.com/system/stories/promo_images/000/334/116/original/Super-Mario-Odyssey-Labo-VR-3-1038x576.jpg?1556245824,2019-04-26
https://arstechnica.com/gadgets/2019/04/samsung-puts-the-screws-to-ifixit-makes-it-remove-the-galaxy-fold-teardown/,"Samsung puts the screws to iFixit, makes it remove the Galaxy Fold teardown - Ars Technica","After embarrassing itself with the Galaxy Fold, Samsung goes after iFixit.",https://cdn.arstechnica.net/wp-content/uploads/2019/04/Ml3WmZVmE6krswhy-760x380.jpg,2019-04-26
https://www.gamespot.com/articles/blizzcon-2019-dates-and-ticket-details-announced-p/1100-6466498/,BlizzCon 2019 Dates And Ticket Details Announced; Prices Are Going Up - GameSpot,"Prices are going up, as are the offerings from Blizzard at this year's event in November.",https://static.gamespot.com/uploads/screen_kubrick/1179/11799911/3526967-blizz.jpg,2019-04-26
https://9to5mac.com/2019/04/25/ios-13-ipad-concept/,"iOS 13 concept imagines mouse support, enhanced multitasking, more for iPad [Gallery] - 9to5Mac","As we reported last week, iOS 13 is expected to bring some notable improvements to the iPad user experience. Now, a new concept imagines what iOS 13 might look like on the iPad, included new naviga…",https://9to5mac.com/wp-content/uploads/sites/6/2019/04/d2678f79372893.5cc0e0ab53161.jpeg?quality=82&strip=all&w=1600,2019-04-26
https://www.gamespot.com/articles/respawn-delays-titanfall-plans-to-focus-on-apex-le/1100-6466483/,Respawn Delays Titanfall Plans To Focus On Apex Legends - GameSpot,"In order to better focus on upcoming seasons of Apex Legends, Respawn is delaying work on future Titanfall games.",https://static.gamespot.com/uploads/screen_kubrick/1587/15875866/3526820-titanfall.jpg,2019-04-26
https://www.rollingstone.com/music/music-news/best-bookshelf-speakers-826463/,The Best Bookshelf Speakers - Rolling Stone,"Though they’re shaped like a cube or rectangle, these speakers think outside of the box when it comes to sound quality and power",https://www.rollingstone.com/wp-content/uploads/2019/04/best-bookshelf-speakers-q-acoustic.jpg,2019-04-26
https://www.macrumors.com/2019/04/25/apple-industrial-design-team-employee-changes/,Apple's Industrial Design Team Loses Three Employees - Mac Rumors,"Apple's famous and close-knit industrial design team that works under Apple design chief Jony Ive is undergoing major changes, according to a new...",https://cdn.macrumors.com/article-new/2018/06/apple-park-drone-june-2018-2.jpg?retina,2019-04-26
https://www.youtube.com/watch?v=Hux11IT4IQ8,How to track the smart home devices that are tracking you - CBC News,"By design, smart home devices are always on, tracking and transmitting data. Researchers at Princeton University have designed a tool to help you figure out ...",https://i.ytimg.com/vi/Hux11IT4IQ8/maxresdefault.jpg,2019-04-26
https://www.techradar.com/news/xiaomi-has-found-a-way-to-make-the-smartphone-notch-even-uglier,Xiaomi has found a way to make the smartphone notch even uglier - TechRadar,Patent suggests something nobody wants,https://cdn.mos.cms.futurecdn.net/7xKoGNptkH94e8LBYQxVx6-1200-80.jpeg,2019-04-26
https://hexus.net/gaming/news/industry/129998-epic-will-phase-exclusives-steam-improves-revenue-share/,Epic will phase out exclusives if Steam improves revenue share - HEXUS,Epic CEO Tim Sweeney said 88 per cent for developers was the golden figure.,https://hexus.net/media/uploaded/2019/4/defcac6c-292e-4c86-b270-0b474f54cf6d.jpg,2019-04-26
https://www.eurogamer.net/articles/2019-04-26-zelda-breath-of-the-wild-vr-update-6021,Zelda Breath of the Wild VR update: How to play Zelda in VR mode step-by-step - Eurogamer.net,How Zelda Breath of the Wild's full VR mode works.,https://cdn.gamer-network.net/2019/articles/2019-04-16-11-50/zelda-breath-of-the-wild-vr-update-6021-1555411827774.jpg,2019-04-26
https://www.whathifi.com/news/amazon-reportedly-preparing-hi-res-music-streaming-tier,Amazon reportedly preparing hi-res music streaming tier - What Hi-Fi?,"Watch out, Tidal",https://cdn.mos.cms.futurecdn.net/nQTvAmcrucJp6WkYmXEuuT-1200-80.jpg,2019-04-26
http://www.pushsquare.com/news/2019/04/save_on_japanese_games_in_golden_week_sale_on_us_playstation_store,Save on Japanese Games in Golden Week Sale on US PlayStation Store - Push Square,All that glitters,http://images.pushsquare.com/news/2019/04/save_on_japanese_games_in_golden_week_sale_on_us_playstation_store/large.jpg,2019-04-26
https://www.theverge.com/circuitbreaker/2019/4/26/18517598/google-pixel-3a-color-purple-white-black-features,Google Pixel 3a leaks in new barely-purple color - The Verge,"The upcoming Google Pixel 3a will be available in a new purple color scheme, according to a leaked render shared by Evan Blass. This is expected to be one of three colors the phone will be available in, along with black and white.",https://cdn.vox-cdn.com/thumbor/-dHEGrbkNAiJgyh9GtWaGFsXaqM=/478x0:2090x844/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/16193285/google_pixel_3a_purple.jpg,2019-04-26
https://www.techradar.com/news/iphone-11-leak-gives-us-a-360-degree-look-round-the-rumored-triple-camera-handset,iPhone 11 leak offers 360-degree look around rumored triple-camera handset - TechRadar,The new iPhone from every angle,https://cdn.mos.cms.futurecdn.net/3GpD53qNB4GF2shuPzc4si-1200-80.jpg,2019-04-26
https://www.gizmodo.co.uk/2019/04/watch-a-bunch-of-confused-people-use-the-galaxy-fold-for-the-very-first-time/,Watch a Bunch of Confused People Use the Galaxy Fold for the Very First Time - Gizmodo UK,Not all of them were enthusiastic about the potential for bendy phones in the future.,https://media.gizmodo.co.uk/wp-content/uploads/2019/04/bu40rmtxiijqovfeknv5.jpg,2019-04-26
https://www.carthrottle.com/post/an-aston-martin-vantage-amr-is-on-the-way-with-a-manual-gearbox/,An Aston Martin Vantage AMR Is On The Way With A Manual Gearbox - Car Throttle,"Aston's 911 rival is about to get the AMR treatment, and it'll involve the fitting of an extra pedal...",https://images.cdn.circlesix.co/image/2/1200/630/5/uploads/posts/2019/04/f36cd8b9bc662b82a6281607daecb84e.png,2019-04-26
https://www.autocar.co.uk/car-news/motor-shows-geneva-motor-show/new-mclaren-gt-be-%E2%80%9Cmore-differentiated%E2%80%9D-570gt,New McLaren GT to be “more differentiated” than 570GT - Autocar,"McLaren boss claims new grand tourer will be more of a bespoke model, and details the firm’s hybrid and electric plans",https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/screen_shot_2019-04-25_at_18.40.44_copy.jpg,2019-04-26
https://www.express.co.uk/life-style/science-technology/1119149/EE-news-update-5G-launch-UK-release,EE news could confirm a radical upgrade is coming to your smartphone soon - Express,EE CUSTOMERS might get access to 5G data speeds from mid-June as the UK mobile network reveals more about its superfast plans.,https://cdn.images.express.co.uk/img/dynamic/59/750x445/1119149.jpg,2019-04-26
http://www.nintendolife.com/news/2019/04/nintendo_will_keep_offering_add-on_content_and_free_updates_for_its_games,Nintendo Will Keep Offering Add-On Content And Free Updates For Its Games - Nintendo Life,Don't stop playing,http://images.nintendolife.com/news/2019/04/nintendo_will_keep_offering_add-on_content_and_free_updates_for_its_games/large.jpg,2019-04-26
https://www.express.co.uk/entertainment/gaming/1118942/GTA-6-release-date-update-proof-new-Grand-Theft-Auto-out-soon-April-26,GTA 6 release date UPDATE - Proof new Grand Theft Auto coming out soon? - Express,GTA 6 release date news today comes with a potentially big boost for fans looking forward to the next Grand Theft Auto title from Rockstar Games.,https://cdn.images.express.co.uk/img/dynamic/143/750x445/1118942.jpg,2019-04-26
https://www.wired.co.uk/article/smartphone-addiction-tips,Here's how you can actually break your smartphone addiction - Wired.co.uk,"Delete attention-hungry apps, switch to analogue hobbies and stop clicking ‘like’",https://wi-images.condecdn.net/image/pkzvvj6Gg0o/crop/1440/0.5235602094240838/f/productivity-phone.jpg,2019-04-26
https://hackaday.com/2019/04/25/raspberry-pi-becomes-the-encrypted-password-keeper-you-need/,Raspberry Pi Becomes The Encrypted Password Keeper You Need - Hackaday,"Unless you’re one of the cool people who uses the same password everywhere, you might be in need of a hardware device that keeps your usernames and passwords handy. The Passkeeper is a hardwa…",https://hackaday.com/wp-content/uploads/2019/04/device.jpg,2019-04-26
https://screenrant.com/mortal-kombat-11-ed-boon-microtransactions/,Mortal Kombat 11: Ed Boon Responds to Microtransactions Controversy - Screen Rant,Mortal Kombat co-creator Ed Boon debunks claims that Mortal Kombat 11's cosmetic rewards will cost players thousands of real world dollars.,https://static3.srcdn.com/wordpress/wp-content/uploads/2019/04/Mortal-Kombat-11-Frost-Fatality-Secondary.jpg,2019-04-26
https://www.slashgear.com/huawei-p-smart-z-to-be-its-first-popup-camera-phone-25574824/,Huawei P Smart Z to be its first popup camera phone - SlashGear,"While Huawei leads the way in smartphone cameras, it is slower to jump on trendier features. You’d have to look to Honor for things like sliders and punch-hole cutouts. That could be changing…",https://edge.slashgear.com/wp-content/uploads/2019/04/huawei-p-smart-z.jpg,2019-04-26
https://www.cbc.ca/news/entertainment/burnout-crunch-canada-1.5109599,'I just broke down crying': Canadian video game creators face gruelling 'crunch' hours - CBC News,"The video game industry is hugely profitable, but it has a dirty little secret: Crunch. For years, many workers have toiled for incredibly long hours to meet game release deadlines, often with no overtime pay. It takes a toll on their health. Now, some in the…",https://i.cbc.ca/1.5109390.1556237841!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/osama-dorias-and-baby.jpg,2019-04-26
https://www.youtube.com/watch?v=17oUqJPEKOY,"ICYMI #78: Samsung Galaxy A70 & Xiaomi Mi 9 SE Malaysia, Samsung Galaxy Tab S5e & more! - SoyaCincau","Hey! Welcome to our daily news show where we bring you all the latest tech news, in case you missed it. Read more: Samsung Galaxy A70 Malaysia http://bit.ly/...",https://i.ytimg.com/vi/17oUqJPEKOY/maxresdefault.jpg,2019-04-26
https://www.youtube.com/watch?v=tv_NLtrAyTY,OPPO F11 Pro Marvel's Avengers Limited Edition unboxing and hands-on video by TechNave.Com - TechNave,"So as previously teased, OPPO Malaysia has finally released the F11 Pro Marvel's Avengers Limited Edition! Slated for RM1399, there aren't many differences f...",https://i.ytimg.com/vi/tv_NLtrAyTY/hqdefault.jpg,2019-04-26
https://www.youtube.com/watch?v=H_DphLAGTHU,Mike Test: Huawei P30 Pro - CNN Philippines,"From new gadgets to apps and services, Business Anchor Mike Alimurung puts them all to the test in our new digital show #MikeTest. In this episode, we test t...",https://i.ytimg.com/vi/H_DphLAGTHU/hqdefault.jpg,2019-04-26
https://www.gsmarena.com/iphone_xi_final_cadbased_renders_appear_huge_camera_bump_and_all-news-36768.php,"iPhone XI ""final"" CAD-based renders appear, huge camera bump and all - GSMArena.com news - GSMArena.com","If this is the final design of the phone, then it's going to be polarizing to say the least.",https://cdn.gsmarena.com/imgroot/news/19/04/iphone-xi-cad-renders/-476x249w4/gsmarena_001.jpg,2019-04-26
https://twinfinite.net/2019/04/nintendo-2019-financial-release-schedule/,"Nintendo Unveils Release Schedule for Major Upcoming Titles; Includes Luigi's Mansion 3, Animal Crossing - Twinfinite","Today Nintendo revealed its financial results for the fiscal year ended on March 31, 2019, also providing an update about sales of many Switch games.",https://twinfinite.net/wp-content/uploads/2019/04/Nintendo_Switch.jpg,2019-04-26
https://www.gamespot.com/articles/days-gone-review-roundup/1100-6466489/,Days Gone Review Roundup - GameSpot,The long-in-development PlayStation 4 open world game finally releases this week. Should you make this road trip?,https://static.gamespot.com/uploads/screen_kubrick/1585/15855271/3526834-3526502-gameplay_01_ps4pro_daysgonenestclearing_site.jpg,2019-04-26
https://www.gonintendo.com/stories/334101-super-mario-odyssey-updated-to-version-1-3-0-includes-nintendo-l,"Super Mario Odyssey updated to Version 1.3.0, includes Nintendo Labo VR support - GoNintendo",Wahoo!,https://www.gonintendo.com/system/stories/promo_images/000/334/101/original/Odyssey-1038x576.jpg?1556241114,2019-04-26
https://mobilesyrup.com/2019/04/25/google-earth-timelapse-available-phone/,Google Earth Timelapse is now available on your phone - MobileSyrup,Google Earth Timelapse is now accessible on mobile phones letting more people explore the last 35 years of how the planet has changed its surface “from the global scale to the local scale.”,https://cdn.mobilesyrup.com/wp-content/uploads/2019/04/google-earth-1024x522.jpg,2019-04-26
https://mobilesyrup.com/2019/04/25/ifixit-removes-galaxy-fold-teardown/,iFixit removes Galaxy Fold teardown until one can be purchase retail - MobileSyrup,The company notes that a request was made through a partner to take down the analysis of the Galaxy Fold from its website.,https://cdn.mobilesyrup.com/wp-content/uploads/2019/04/galaxy-fold-side-header-1024x522.jpg,2019-04-26
