https://www.cbsnews.com/news/child-thrown-from-mall-of-america-balcony-showing-real-signs-of-recovery-2019-04-20/,"""New test results have been positive, though he remains in intensive care with a long road ahead,"" an attorney for the family said"
https://mmajunkie.com/2019/04/twitter-reacts-alistair-overeem-knockout-aleksei-oleinik-ufc-on-espn-plus-7-st-petersburg,See the top Twitter reactions to Alistair Overeem’s win over Aleksei Oleinik in the UFC on ESPN+ 7 main event.
https://www.cnbc.com/2019/04/20/boeings-dreamliner-jet-now-facing-claims-of-manufacturing-issues-nyt-report.html,A New York Times investigation found numerous complaints raised by workers at a Boeing facility in South Carolina.
https://www.chicagotribune.com/news/local/breaking/ct-met-aj-missing-20190420-story.html,"Police say the parents of Andrew ""AJ"" Freund, a missing 5-year-old Crystal Lake boy, have stopped cooperating with them."
https://variety.com/2019/film/news/john-singleton-hospitalized-after-suffering-stroke-1203194004/,"John Singleton, the two-time Oscar nominated director and writer of “Boyz N’ the Hood,” has suffered a stroke. Sources confirm to Variety that Singleton checked himself into the h…"
https://www.aol.com/article/news/2019/04/20/zookeeper-hospitalized-after-tiger-attack-at-zoo/23714833/,"The Topeka Capital-Journal reports that the incident happened around 9:30 a.m. Saturday, when a Sumatran tiger named Sanjiv attacked the worker"
http://collider.com/friday-box-office-curse-of-la-llorona/,The horror film 'The Curse of La Llorona' dominated the Friday box office with $11.8 million as studios await the storm that is 'Avengers: Endgame'.
https://www.nytimes.com/2019/04/20/world/africa/isis-attack-congo.html,A recent assault on a military barracks was the first Congo attack claimed by the terror group. But there were earlier signs of an ISIS franchise in the region.
https://www.npr.org/2019/04/20/715470174/yellow-vest-protesters-fueled-by-anger-over-notre-dame-funds-march-in-paris,Protesters set fires in eastern Paris as they marched for the 23rd Saturday in a row. They say the efforts to restore the damaged Notre Dame cathedral are eclipsing their demands.
https://www.nbcnews.com/news/us-news/corporate-america-embraces-420-pot-legalization-grows-n996716,Lyft is offering a $4.20 credit on a single ride in Colorado and in select cities while Carl’s Jr. is using a Denver restaurant to market a hamburger infused with CBD.
https://www.foxnews.com/politics/elizabeth-warren-trump-impeachment,2020 presidential hopeful Sen. Elizabeth Warren on Saturday doubled down on her call for the House to open impeachment proceedings against President Trump in the wake of the release of Special Counsel Robert Mueller’s Russia report -- even as others in her pa…
https://www.washingtonpost.com/national/health-science/for-three-years-her-skin-ulcers-and-pain-would-flare-then-vanish-stumping-doctors-her-daughter-a-nurse-finally-figured-it-out/2019/04/19/b8b4da38-5481-11e9-9136-f8e636f1f6df_story.html,"After hearing a case study in class, Kimberly Ho was startled by the similar symptoms."
https://www.engadget.com/2019/04/20/hitting-the-books-infinite-powers/,Hitting the Books: How calculus is helping unravel DNA's secrets
https://www.nbcnews.com/news/us-news/storms-south-kill-girl-florida-bring-tornado-threat-n996681,A strong storm system barreling through the South threatened to bring tornadoes to large parts of the Carolinas and southern Virginia.
https://www.cbsnews.com/news/flu-season-2018-2019-is-now-the-longest-in-a-decade-cdc-says/,One reason for the long flu season is that two types of flu viruses surfaced at different times
https://kdvr.com/2019/04/20/when-to-look-up-for-the-lyrid-meteor-shower/,"DENVER -- The annual Lyrid meteor shower will peak on Tuesday morning, but keep your eyes on the sky over the weekend as well.

There hasn't been a meteor shower to light up the sky since early January, and this one will be visible around the globe.

The mo…"
https://www.bostonglobe.com/sports/redsox/2019/04/20/two-pitchers-teams-that-repeated-reveal-why-going-back-back-difficult/C2lYn9WsaVAQaf8oi4SGZM/story.html,Jake Peavy and David Cone both said teams pay a worthy price for the emotional and physical toll it takes to win a World Series.
https://weei.radio.com/blogs/nick-friar/former-patriots-receiver-danny-amendola-rants-about-ex-olivia-culpo,A relationship that was once only outdone by Tom Brady and Gisele Bundchen as the Patriots top power couple has deteriorated into every other relationship that didn’t work out.
https://www.cnn.com/2019/04/20/world/extinction-rebellion-climate-protests/index.html,They glued themselves to trains. They blocked major landmarks. They pretended to be dead outside city hall.
https://www.theguardian.com/us-news/2019/apr/20/florida-man-charged-threats-democrats-ilhan-omar-booker-tlaib-swalwell,"Booker, Tlaib and Swalwell received threatening calls including mentions of Minnesota representative who is a target of Trump criticism"
